Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl,Design_Path,Main_Report_Path,Design_Index
0,0,71,9,3084,29294,1590,1260,728400,364200,0.044654088,0.007142857,0.004233937,0.080433828,3,3.78,0.38,0,9,0,0,0,0,0,21389,0,0,0,21,71,0,0,0,0,0,0,6814,0,0,1814,96,134572,72,16,1104576,1510,616,16842,150,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,3000,2029,9,71,238,5.525,1039,2819,2032,9,71,138,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_virtex7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_virtex7_cp_3.prj/solution/syn/report/rendering_csynth.rpt,14
0,0,71,9,2960,29225,1590,1260,728400,364200,0.044654088,0.007142857,0.004063701,0.080244371,5,5.55,0.62,0,9,0,0,0,0,0,21389,0,0,0,21,71,0,0,0,0,0,0,6809,0,0,1690,32,134572,72,16,1104576,1508,616,16853,150,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,2760,1929,11,71,221,5.727,938,2580,1932,11,71,130,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_virtex7_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_virtex7_cp_5.prj/solution/syn/report/rendering_csynth.rpt,14
3,4,71,0,8440,30022,650,600,202800,101400,0.109230769,0,0.041617357,0.296074951,1,2.85,0.12,0,0,0,0,0,0,0,21368,0,0,0,21,71,0,72,0,0,0,0,6949,0,0,2150,32,134572,72,16,1104576,1550,672,16980,588,0,0,38,0,0,0,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,108,24,0,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40907,22216,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.471,3610,2715,0,71,198,4.271,1206,3409,2756,0,71,105,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution/syn/report/rendering_csynth.rpt,14
3,4,71,9,2643,29153,650,600,202800,101400,0.109230769,0.015,0.013032544,0.287504931,10,8.74,1.25,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,0,0,0,0,0,6740,0,0,1373,32,134572,72,16,1104576,1500,614,16832,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.909,2694,1796,9,71,221,8.436,886,2516,1799,9,71,130,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution/syn/report/rendering_csynth.rpt,14
3,4,71,9,2468,28575,650,600,202800,101400,0.109230769,0.015,0.012169625,0.281804734,2,2.85,0.25,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,72,0,0,0,0,6858,0,0,1992,64,134572,72,16,1104576,1529,601,16831,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.439,2276,1842,9,71,198,4.311,817,2123,1902,9,71,107,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution/syn/report/rendering_csynth.rpt,14
3,4,71,9,3102,29259,650,600,202800,101400,0.109230769,0.015,0.015295858,0.288550296,3,3.81,0.38,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,0,0,0,0,0,6782,0,0,1832,96,134572,72,16,1104576,1510,616,16842,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3003,2064,9,71,238,5.65,1014,2818,2067,9,71,138,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution/syn/report/rendering_csynth.rpt,14
3,4,71,9,3075,29259,650,600,202800,101400,0.109230769,0.015,0.015162722,0.288550296,5,4.95,0.62,0,9,0,0,0,0,0,21386,0,0,0,21,71,0,0,0,0,0,0,6782,0,0,1805,96,134572,72,16,1104576,1510,616,16855,147,0,0,291,0,0,206,0,0,19997,0,0,296,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,193,122,13956,37,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,2749,1949,9,71,221,5.53,942,2568,1952,9,71,130,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution/syn/report/rendering_csynth.rpt,14
1,1,71,0,2561,27643,280,220,106400,53200,0.253571429,0,0.024069549,0.519605263,1,3.79,0.12,0,0,0,0,0,0,0,20723,0,0,0,21,71,0,72,0,0,0,0,6589,0,0,2085,64,134572,72,16,1104576,1462,576,15880,600,0,0,261,0,0,403,0,0,18674,0,0,336,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,108,163,242,13074,42,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.231,3345,2089,0,71,198,6.328,1121,3183,2146,0,71,108,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_1.prj/solution/syn/report/rendering_csynth.rpt,14
1,1,71,9,2813,28121,280,220,106400,53200,0.253571429,0.040909091,0.02643797,0.528590226,10,8.55,1.25,0,9,0,0,0,0,0,20544,0,0,0,21,71,0,0,0,0,0,0,6550,0,0,1543,32,134572,72,16,1104576,1452,645,15998,150,0,0,247,0,0,184,0,0,18682,0,0,832,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13075,104,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.169,2731,1900,9,71,221,8.659,906,2582,1903,9,71,130,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_10.prj/solution/syn/report/rendering_csynth.rpt,14
1,1,71,9,2456,27009,280,220,106400,53200,0.253571429,0.040909091,0.023082707,0.50768797,2,3.79,0.25,0,9,0,0,0,0,0,20054,0,0,0,21,71,0,72,0,0,0,0,6624,0,0,1980,64,134572,72,16,1104576,1468,576,15886,150,0,0,261,0,0,184,0,0,18674,0,0,336,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13074,42,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.231,2205,1842,9,71,198,6.271,747,2071,1914,9,71,107,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_2.prj/solution/syn/report/rendering_csynth.rpt,14
1,1,71,9,2235,26920,280,220,106400,53200,0.253571429,0.040909091,0.021005639,0.506015038,3,3.79,0.38,0,9,0,0,0,0,0,20032,0,0,0,21,71,0,0,0,0,0,0,6589,0,0,1831,32,134572,72,16,1104576,1463,576,15881,150,0,0,247,0,0,184,0,0,18674,0,0,328,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13074,41,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.276,2183,1695,9,71,198,7.174,771,2048,1698,9,71,104,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_3.prj/solution/syn/report/rendering_csynth.rpt,14
1,1,71,9,2998,27648,280,220,106400,53200,0.253571429,0.040909091,0.028176692,0.519699248,5,5.19,0.62,0,9,0,0,0,0,0,20032,0,0,0,21,71,0,0,0,0,0,0,6525,0,0,1728,96,134572,72,16,1104576,1446,591,15894,150,0,0,247,0,0,184,0,0,18674,0,0,328,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,128,0,0,27,163,107,13074,41,14,0,0,0,0,0,223,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.669,2779,2015,9,71,238,7.547,959,2625,2018,9,71,142,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/rendering_vhls/rendering_syn_dev_zynq_cp_5.prj/solution/syn/report/rendering_csynth.rpt,14
2,3,70,384,61042,14681,270,240,126800,63400,0.259259259,1.6,0.481403785,0.231561514,1,2.12,0.12,0,0,0,0,0,0,0,1133,0,0,0,1,70,0,3104,256,0,0,0,4040,0,0,12586,1248,9620,2602,133,154784,834,1039,3780,0,0,0,180,0,0,40,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,84,17,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324,9948,20862,224,102,2740,4.33,5014,7441,18897,224,102,1650,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_1.prj/solution/syn/report/SgdLR_csynth.rpt,15
2,3,70,288,6722,10619,270,240,126800,63400,0.259259259,1.2,0.053012618,0.167492114,10,8.63,1.25,0,0,0,0,0,288,0,6300,0,0,0,1,70,0,1024,256,0,0,0,3981,0,0,5614,64,9620,2602,133,154784,821,1030,3757,2144,0,288,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,2944,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,5935,2640,224,102,0,9.55,1831,5847,2643,224,102,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_10.prj/solution/syn/report/SgdLR_csynth.rpt,15
2,3,70,384,51197,11537,270,240,126800,63400,0.259259259,1.6,0.40376183,0.181971609,2,2.11,0.25,0,0,0,0,0,0,0,1133,0,0,0,1,70,0,3104,256,0,0,0,4040,0,0,12567,1248,9620,2602,133,154784,834,1039,3780,0,0,0,180,0,0,40,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,84,17,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324,7851,21020,224,102,660,4.307,5512,6271,19923,224,102,501,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_2.prj/solution/syn/report/SgdLR_csynth.rpt,15
2,3,70,384,43868,11551,270,240,126800,63400,0.259259259,1.6,0.345962145,0.182192429,3,2.53,0.38,0,0,0,0,0,0,0,2446,0,0,0,1,70,0,1024,256,0,0,0,3999,0,0,12520,1248,9620,2602,133,154784,827,1033,3763,0,0,0,1428,0,0,105,0,0,296,0,0,352,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,1108,68,37,44,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324,7796,18318,224,102,661,4.385,5038,6252,17276,224,102,512,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_3.prj/solution/syn/report/SgdLR_csynth.rpt,15
2,3,70,384,31942,9703,270,240,126800,63400,0.259259259,1.6,0.251908517,0.153044164,5,4.19,0.62,0,0,0,0,0,0,0,4156,0,0,0,1,70,0,1024,256,0,0,0,3993,0,0,11666,1184,9620,2602,133,154784,825,1032,3761,0,0,0,3130,0,0,105,0,0,296,0,0,360,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,53,0,0,0,2740,68,37,45,26,0,0,0,0,0,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.188,6714,12304,224,102,16,4.77,3830,5261,11986,224,102,14,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/rosetta/spam_filter_vhls/spam_filter_syn_dev_artix7_cp_5.prj/solution/syn/report/SgdLR_csynth.rpt,15
